imdbID,Title,Awards,Awards_won,Awards_Nominated,Oscar_Won,Prime_Won,Golden_Globe_Won,BAFTA_Won,Prime_Nominated,Oscar_Nominated,Golden_Globe_Nominated,BAFTA_Nominated
tt2377938,Special 26,11 nominations.,0,11,0,0,0,0,0,0,0,0
tt2379082,Monster Pies,1 win.,1,0,0,0,0,0,0,0,0,0
tt2380301,Treachery,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt2381048,Better Man,4 wins & 5 nominations.,4,5,0,0,0,0,0,0,0,0
tt2382009,Nymphomaniac: Vol. II,14 wins & 26 nominations.,14,26,0,0,0,0,0,0,0,0
tt2382396,Joe,4 wins & 9 nominations.,4,9,0,0,0,0,0,0,0,0
tt2385006,Jerusalem,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt2385041,Coyote,3 wins.,3,0,0,0,0,0,0,0,0,0
tt2386257,White Lies,2 wins & 9 nominations.,2,9,0,0,0,0,0,0,0,0
tt2386868,The Battle of the Sexes,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2386922,The Education of Mohammad Hussein,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2388152,About: Kate,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2388819,Yozgat Blues,4 wins & 8 nominations.,4,8,0,0,0,0,0,0,0,0
tt2390334,Chosen,3 wins & 3 nominations.,3,3,0,0,0,0,0,0,0,0
tt2390480,Wings,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2391622,Model Behaviour,5 wins & 9 nominations.,5,9,0,0,0,0,0,0,0,0
tt2392179,Pac-Man and the Ghostly Adventures,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt2392433,The Golden Ticket,4 wins & 9 nominations.,4,9,0,0,0,0,0,0,0,0
tt2393845,Kill Me Three Times,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2399794,Chasing Life,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt2402091,The Reunion,11 wins & 6 nominations.,11,6,0,0,0,0,0,0,0,0
tt2404311,The Family,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2404417,The Box,5 wins & 2 nominations.,5,2,0,0,0,0,0,0,0,0
tt2404461,The Past,Nominated for 1 Golden Globe. Another 12 wins & 35 nominations.,12,36,0,0,0,0,0,0,1,0
tt2406376,The Bridge,7 wins & 3 nominations.,7,3,0,0,0,0,0,0,0,0
tt2406992,The Human Factor,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2408482,Tough Guy,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2409300,Killers,1 win.,1,0,0,0,0,0,0,0,0,0
tt2413338,Abducted,1 win.,1,0,0,0,0,0,0,0,0,0
tt2418372,Abuse of Weakness,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt2419986,Sexo fácil; películas tristes,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2420092,Make a Wish,1 win.,1,0,0,0,0,0,0,0,0,0
tt2427502,Easy Money III: Life Deluxe,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2431410,Snow,1 win.,1,0,0,0,0,0,0,0,0,0
tt2434988,Mother; I Love You,7 wins & 4 nominations.,7,4,0,0,0,0,0,0,0,0
tt2449606,Recommended by Enrique,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2450186,V/H/S/2,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt2452470,The Reckoning,3 wins & 4 nominations.,3,4,0,0,0,0,0,0,0,0
tt2455546,Avengers Assemble,8 nominations.,0,8,0,0,0,0,0,0,0,0
tt2458910,Shades,1 win.,1,0,0,0,0,0,0,0,0,0
tt2461132,Happy New Year,10 wins & 38 nominations.,10,38,0,0,0,0,0,0,0,0
tt2467020,The Illness and the Odyssey,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2467372,Brooklyn Nine-Nine,Won 2 Golden Globes. Another 7 wins & 54 nominations.,9,54,0,0,2,0,0,0,0,0
tt2473682,Paranormal Activity: The Marked Ones,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2476176,Wasted,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2492366,Camp Lakebottom,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2492738,The Fall from Heaven,7 wins & 2 nominations.,7,2,0,0,0,0,0,0,0,0
tt2499534,Spongebob Squarepants 4D Attraction: The Great Jelly Rescue,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2505938,Good Ol' Freda,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt2511670,Jealousy,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2514936,Man Up; Little Boy,1 win.,1,0,0,0,0,0,0,0,0,0
tt2515030,Escobar: Paradise Lost,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2524568,Rock the Casbah,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2525290,24 Hour Rental,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2525840,72 Hours,1 win.,1,0,0,0,0,0,0,0,0,0
tt2531282,The Yes Men Are Revolting,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2536846,Call Me Crazy: A Five Film,4 wins & 2 nominations.,4,2,0,0,0,0,0,0,0,0
tt2543312,Halt and Catch Fire,Nominated for 1 Primetime Emmy. Another 1 win & 6 nominations.,1,7,0,0,0,0,1,0,0,0
tt2544182,The Enemy Within,4 wins & 7 nominations.,4,7,0,0,0,0,0,0,0,0
tt2545910,Gold Fever,1 win.,1,0,0,0,0,0,0,0,0,0
tt2547850,Romeo Killer: The Chris Porco Story,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2551046,Between Jupiter and Mars,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2551624,Salma,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2551654,Fire-Followers,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2553444,After School Massacre,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt2556308,Holiday,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt2558556,The Second Meeting,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt2564156,In God We Trust,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2571774,Africa,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2573226,Studio illegale,1 win.,1,0,0,0,0,0,0,0,0,0
tt2575988,Silicon Valley,Nominated for 2 Golden Globes. Another 10 wins & 46 nominations.,10,48,0,0,0,0,0,0,2,0
tt2578560,Broad City,8 nominations.,0,8,0,0,0,0,0,0,0,0
tt2582426,Julia,13 wins & 8 nominations.,13,8,0,0,0,0,0,0,0,0
tt2585808,The Return,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2594078,Viral,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2595390,Venezia salva,1 win.,1,0,0,0,0,0,0,0,0,0
tt2597242,At the Devil's Door,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2602734,The Necklace,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2606806,Great,4 wins & 5 nominations.,4,5,0,0,0,0,0,0,0,0
tt2608368,Real Husbands of Hollywood,2 wins & 15 nominations.,2,15,0,0,0,0,0,0,0,0
tt2609758,A Madea Christmas,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt2613776,Brimstone Terrace,1 win.,1,0,0,0,0,0,0,0,0,0
tt2615726,Die Tapferen Haende im Chaos der Zeit,5 wins & 2 nominations.,5,2,0,0,0,0,0,0,0,0
tt2622530,When the Ocean Met the Sky,10 wins & 2 nominations.,10,2,0,0,0,0,0,0,0,0
tt2624636,60 Minutes Sports,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2632556,Amnesia,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2634238,The Ultimate Guide to the Presidents,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2636124,Ghost in the Shell Arise: Border 1 - Ghost Pain,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2639254,A Little Chaos,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2645724,Im Alleingang - Elemente des Zweifels,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2646374,Brody Stevens: Enjoy It!,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2647544,Sleepy Hollow,Nominated for 1 Primetime Emmy. Another 30 nominations.,0,31,0,0,0,0,1,0,0,0
tt2648204,Alien Mysteries,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2649588,What Remains,1 win.,1,0,0,0,0,0,0,0,0,0
tt2650642,In the Name of,4 wins & 6 nominations.,4,6,0,0,0,0,0,0,0,0
tt2653264,A Tale of Samurai Cooking: A True Love Story,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2654580,Almost Human,Nominated for 1 Primetime Emmy. Another 2 wins & 4 nominations.,2,5,0,0,0,0,1,0,0,0
tt2657242,Charlie Brooker's Weekly Wipe,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2658126,Commando,7 nominations.,0,7,0,0,0,0,0,0,0,0
tt2659954,Alive,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt2662822,Invisible,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2666270,About a Boy,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2668134,Harlock: Space Pirate,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt2669336,Time Lapse,18 wins & 5 nominations.,18,5,0,0,0,0,0,0,0,0
tt2670454,Jan Dara: The Finale,1 win & 5 nominations.,1,5,0,0,0,0,0,0,0,0
tt2672730,Big Shot,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2674924,Last Call,6 wins & 13 nominations.,6,13,0,0,0,0,0,0,0,0
tt2691102,Summer,1 win & 8 nominations.,1,8,0,0,0,0,0,0,0,0
tt2704656,This Way Out,4 wins.,4,0,0,0,0,0,0,0,0,0
tt2704752,Above and Beyond,1 win.,1,0,0,0,0,0,0,0,0,0
tt2704988,Adam,1 win.,1,0,0,0,0,0,0,0,0,0
tt2705602,Atlantis,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2707792,Bonnie & Clyde,Nominated for 4 Primetime Emmys. Another 12 nominations.,0,16,0,0,0,0,4,0,0,0
tt2708258,The Morning After,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt2711738,The Tunnel,4 wins & 2 nominations.,4,2,0,0,0,0,0,0,0,0
tt2712612,Drunk History,Won 1 Primetime Emmy. Another 1 win & 4 nominations.,2,4,0,1,0,0,0,0,0,0
tt2714118,A Mãe do Senhor Ministro,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2717558,On the Job,20 wins & 32 nominations.,20,32,0,0,0,0,0,0,0,0
tt2717740,Circus Halligalli,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt2724064,Sharknado,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt2734004,Chiquititas,9 nominations.,0,9,0,0,0,0,0,0,0,0
tt2737050,Two Days; One Night,Nominated for 1 Oscar. Another 38 wins & 74 nominations.,38,75,0,0,0,0,0,1,0,0
tt2737690,All My Children,3 wins & 3 nominations.,3,3,0,0,0,0,0,0,0,0
tt2739708,Assassin's Creed IV: Black Flag,1 win & 11 nominations.,1,11,0,0,0,0,0,0,0,0
tt2742174,Friends with Better Lives,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2747548,Istanbul Unveiled,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2749298,Bullit: The Documentary,1 win.,1,0,0,0,0,0,0,0,0,0
tt2751074,Betrayal,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2757456,Eclipse em Portugal,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2760020,Inja Iran,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2760492,Vegas,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2762738,Truth or Dare,19 wins & 10 nominations.,19,10,0,0,0,0,0,0,0,0
tt2764784,Phoenix,15 wins & 27 nominations.,15,27,0,0,0,0,0,0,0,0
tt2767040,Dessert Contest,1 win.,1,0,0,0,0,0,0,0,0,0
tt2767700,The Wild,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2769470,Bad Judge,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2771372,Veronica Mars,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt2773126,Skin,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2776888,Big Brother Canada,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt2787824,Goal of the Dead,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2788710,The Interview,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt2792284,24: India,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2792326,An Bronntanas,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2793490,Starry Eyes,6 wins & 15 nominations.,6,15,0,0,0,0,0,0,0,0
tt2797344,Checkmate; Keep Your Enemies Closer,3 wins & 5 nominations.,3,5,0,0,0,0,0,0,0,0
tt2798590,Wilt Chamberlain: Borscht Belt Bellhop,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2801538,Bomba,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2802144,Kingsman: The Secret Service,6 wins & 19 nominations.,6,19,0,0,0,0,0,0,0,0
tt2805096,Chicago P.D.,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2814370,As Canalhas,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2818720,Flower,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2820078,The Best Laid Plans,5 wins & 4 nominations.,5,4,0,0,0,0,0,0,0,0
tt2820336,Bem-Vindos a Beirais,5 wins & 6 nominations.,5,6,0,0,0,0,0,0,0,0
tt2820784,Cosplay Piano,1 win.,1,0,0,0,0,0,0,0,0,0
tt2821088,Bastards,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2821314,The Rise and Rise of Bitcoin,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2821430,Anna Karenina,1 win.,1,0,0,0,0,0,0,0,0,0
tt2827412,Power Games: The Packer-Murdoch Story,4 wins & 6 nominations.,4,6,0,0,0,0,0,0,0,0
tt2845786,Anthony Bourdain: Parts Unknown,Won 5 Primetime Emmys. Another 7 wins & 23 nominations.,12,23,0,5,0,0,0,0,0,0
tt2847426,Role Play,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2849004,The Final Straw,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2853116,Battlefield 4,2 wins & 6 nominations.,2,6,0,0,0,0,0,0,0,0
tt2854140,Job Interview,6 wins & 12 nominations.,6,12,0,0,0,0,0,0,0,0
tt2861322,Brother,3 wins & 2 nominations.,3,2,0,0,0,0,0,0,0,0
tt2865618,Cool Kids Don't Cry,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt2871832,Cedar Cove,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2876114,Aliens: The Definitive Guide,1 win.,1,0,0,0,0,0,0,0,0,0
tt2884130,Behind the Mask,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt2889112,Patrick's Day,12 wins & 10 nominations.,12,10,0,0,0,0,0,0,0,0
tt2893256,Casting,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt2894546,Sacrifice,1 win.,1,0,0,0,0,0,0,0,0,0
tt2894644,Safe,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt2894668,Waiting for the Thaw,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2894710,Exile,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2896066,Dead End,5 wins & 15 nominations.,5,15,0,0,0,0,0,0,0,0
tt2904568,By Any Means,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2906772,3 Teresas,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2908856,My Old Lady,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2909286,The Last Black Sea Pirates,4 wins & 7 nominations.,4,7,0,0,0,0,0,0,0,0
tt2911448,Bigg Boss Kannada,1 win.,1,0,0,0,0,0,0,0,0,0
tt2917336,The Dead 2: India,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2924484,The Lady in Number 6: Music Saved My Life,Won 1 Oscar. Another 2 wins & 1 nomination.,3,1,1,0,0,0,0,0,0,0
tt2930446,Cutthroat Kitchen,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2930604,Star Wars Rebels,4 wins & 14 nominations.,4,14,0,0,0,0,0,0,0,0
tt2931992,Kings,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2933326,Amor à Vida,20 wins & 19 nominations.,20,19,0,0,0,0,0,0,0,0
tt2934660,Full Moon,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2935986,More Scenes from a Gay Marriage,6 wins & 2 nominations.,6,2,0,0,0,0,0,0,0,0
tt2936906,La clé de la chambre à lessive,1 win.,1,0,0,0,0,0,0,0,0,0
tt2937214,Ich hab noch Auferstehung,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2938310,Buenos Aires,1 win.,1,0,0,0,0,0,0,0,0,0
tt2945504,The Detectives,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2945936,App,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2946764,A Menina Sem Qualidades,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2950996,Throwback,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2951478,Call of Duty: Ghosts,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt2952566,Up the Women,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2952602,Kung Fu Killer,3 wins & 12 nominations.,3,12,0,0,0,0,0,0,0,0
tt2956940,Sweets,8 nominations.,0,8,0,0,0,0,0,0,0,0
tt2960144,Badehotellet,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt2960796,Boundless,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2960890,Lightning Returns: Final Fantasy XIII,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt2963076,Remember Me,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2963232,The Hunters,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2963340,Grayson: Earth One,1 win & 5 nominations.,1,5,0,0,0,0,0,0,0,0
tt2963344,Grace,1 win.,1,0,0,0,0,0,0,0,0,0
tt2967166,BBQ Crawl,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2967368,Jon and Jen Are Married,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2974350,Super Smash Bros. for Wii U,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2975578,The Purge: Anarchy,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2978462,Dolphin Tale 2,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2980706,Planes: Fire & Rescue,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt2990558,180 Days: A Year Inside an American High School,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt2992646,Growing,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2994904,Cowboys,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt3006576,Simple Agi Ondh Love Story,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt3009336,Mike Tyson: Undisputed Truth,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt3009444,Shame,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt3010656,Revival,1 win & 12 nominations.,1,12,0,0,0,0,0,0,0,0
tt3012160,Alpha House,1 win & 5 nominations.,1,5,0,0,0,0,0,0,0,0
tt3012492,Big Freedia: Queen of Bounce,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3012532,Annedroids,3 wins & 17 nominations.,3,17,0,0,0,0,0,0,0,0
tt3015094,Mon meilleur ami,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3017412,Happy Ending,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3019450,Coastal Forecast,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3020682,Crime: The Animated Series,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3021360,Faults,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt3031966,Swing,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3037520,Hollywood Game Night,Won 2 Primetime Emmys. Another 3 wins & 5 nominations.,5,5,0,2,0,0,0,0,0,0
tt3039076,Assumption of Risk,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3039270,Count Arthur Strong,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3041356,AFI Life Achievement Award: A Tribute to Mel Brooks,Won 1 Primetime Emmy. Another 1 nomination.,1,1,0,1,0,0,0,0,0,0
tt3042526,Belmonte,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt3042722,Pride,6 wins & 4 nominations.,6,4,0,0,0,0,0,0,0,0
tt3044834,A Crime to Remember,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3045044,Need for Speed: Rivals,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt3053574,Blow Up,1 win.,1,0,0,0,0,0,0,0,0,0
tt3057572,Of Mind and Music,8 wins & 2 nominations.,8,2,0,0,0,0,0,0,0,0
tt3061050,Clarence,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3063316,Broken Quest,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3064658,Boys,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3067462,Anke hat Zeit,1 win.,1,0,0,0,0,0,0,0,0,0
tt3075206,Late Season,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3078602,Anzac Girls,3 wins & 8 nominations.,3,8,0,0,0,0,0,0,0,0
tt3088960,Snowflake; the White Gorilla: Giving the Characters a Voice,1 win.,1,0,0,0,0,0,0,0,0,0
tt3089904,Violet,4 wins & 11 nominations.,4,11,0,0,0,0,0,0,0,0
tt3091254,Soul,5 wins & 6 nominations.,5,6,0,0,0,0,0,0,0,0
tt3091810,Burka Avenger,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3092606,Memphis,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3101352,37 Days,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3103598,On the Edge,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3104078,WNUF Halloween Special,1 win.,1,0,0,0,0,0,0,0,0,0
tt3104558,Abgefahren - Wissen auf Rädern,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3106120,See No Evil 2,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3108260,These Hopeless Savages,1 win.,1,0,0,0,0,0,0,0,0,0
tt3110942,Christine. Perfekt war gestern!,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3111136,Cap South,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3115864,One Night in Oslo,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt3118244,Dirty Talk,8 wins.,8,0,0,0,0,0,0,0,0,0
tt3125472,Coming Home,15 wins & 30 nominations.,15,30,0,0,0,0,0,0,0,0
tt3130852,Madden NFL 25,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3132514,Sweet Corn,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3132738,Houdini,Won 1 Primetime Emmy. Another 1 win & 21 nominations.,2,21,0,1,0,0,0,0,0,0
tt3133386,Blue Zoo,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3134422,Gold,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3139072,Son of Batman,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3144678,The Journey,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt3146580,Montauk,1 win.,1,0,0,0,0,0,0,0,0,0
tt3147542,Backpackers,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3150056,Junk Bonds: The Return of Junkbucket,1 win.,1,0,0,0,0,0,0,0,0,0
tt3169706,Pride,Nominated for 1 Golden Globe. Another 8 wins & 16 nominations.,8,17,0,0,0,0,0,0,1,0
tt3170348,One Last Hug: Three Days at Grief Camp,Won 1 Primetime Emmy. Another 2 wins.,3,0,0,1,0,0,0,0,0,0
tt3175038,Ek Villain,7 wins & 8 nominations.,7,8,0,0,0,0,0,0,0,0
tt3175846,BeanTown,1 win.,1,0,0,0,0,0,0,0,0,0
tt3176116,Helpless,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt3176134,Consequences,1 win.,1,0,0,0,0,0,0,0,0,0
tt3176254,Charlie,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3178442,Acting Dead,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3181672,A Chef's Life,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt3181728,Alex Tagliani: L'homme; l'athlète,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3184580,Bennington Gothique,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3190372,Arman ja viimeinen ristiretki,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3194678,Queens & Cowboys: A Straight Year on the Gay Rodeo,5 wins.,5,0,0,0,0,0,0,0,0,0
tt3195768,Alice,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt3196174,Brave Men's Blood,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt3202500,The Ambassador to Bern,3 wins & 4 nominations.,3,4,0,0,0,0,0,0,0,0
tt3204392,The Kingdom of Dreams and Madness,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3207304,The Gauntlet,1 win.,1,0,0,0,0,0,0,0,0,0
tt3209710,Ambush,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3212404,Toxic Hot Seat,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3214648,B&b; de boca en boca,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3215892,Secret Love,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt3216682,A to Z,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3240898,All in with Laila Ali,4 wins.,4,0,0,0,0,0,0,0,0,0
tt3242480,Bnei Aruba,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3242924,Big Girl,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3243306,Homecoming,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3244992,Trailer Park Boys: Don't Legalize It,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3250010,Big History,1 win.,1,0,0,0,0,0,0,0,0,0
tt3254404,Clarence,Nominated for 1 Primetime Emmy. Another 1 nomination.,0,2,0,0,0,0,1,0,0,0
tt3264240,Bloody Knuckles,3 wins & 4 nominations.,3,4,0,0,0,0,0,0,0,0
tt3265626,El Beso,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3268042,Grease XXX: A Parody,6 wins & 3 nominations.,6,3,0,0,0,0,0,0,0,0
tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,4 wins & 2 nominations.,4,2,0,0,0,0,0,0,0,0
tt3271372,All at Sea,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3275400,Caper,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt3278420,Yearbook,5 wins & 3 nominations.,5,3,0,0,0,0,0,0,0,0
