WORD,RANK,FREQUENCY,LOG(RANK*FREQUENCY),LOG(TOTAL)
alliance,1596,12,9.860162427797754,12.394351422798255
offering,1597,12,9.860788798003012,12.394351422798255
absent,1598,12,9.86141477611422,12.394351422798255
wherever,1599,12,9.862040362621954,12.394351422798255
distinction,1600,12,9.862665558015873,12.394351422798255
white,1601,12,9.863290362784715,12.394351422798255
cole's,1602,12,9.863914777416305,12.394351422798255
increasing,1603,12,9.864538802397552,12.394351422798255
playing,1604,12,9.86516243821446,12.394351422798255
glow,1605,12,9.865785685352117,12.394351422798255
belonged,1606,12,9.866408544294707,12.394351422798255
figure,1607,12,9.867031015525512,12.394351422798255
excite,1608,12,9.867653099526912,12.394351422798255
shame,1609,12,9.868274796780383,12.394351422798255
watching,1610,12,9.86889610776651,12.394351422798255
spread,1611,12,9.869517032964975,12.394351422798255
suckling,1612,12,9.870137572854574,12.394351422798255
louisa's,1613,12,9.87075772791321,12.394351422798255
expressions,1614,12,9.871377498617894,12.394351422798255
comforts,1615,12,9.871996885444757,12.394351422798255
shake,1616,12,9.87261588886904,12.394351422798255
instance,1617,12,9.873234509365107,12.394351422798255
dr,1618,12,9.873852747406437,12.394351422798255
merits,1619,12,9.874470603465635,12.394351422798255
harville's,1620,12,9.87508807801443,12.394351422798255
propriety,1621,12,9.875705171523677,12.394351422798255
risk,1622,12,9.876321884463358,12.394351422798255
trust,1623,12,9.876938217302591,12.394351422798255
chose,1624,12,9.877554170509624,12.394351422798255
soul,1625,12,9.878169744551839,12.394351422798255
unnecessary,1626,12,9.878784939895755,12.394351422798255
addressing,1627,12,9.879399757007038,12.394351422798255
momentary,1628,12,9.880014196350485,12.394351422798255
surprised,1629,12,9.880628258390045,12.394351422798255
sacrifice,1630,12,9.881241943588808,12.394351422798255
suddenly,1631,12,9.881855252409014,12.394351422798255
lay,1632,12,9.882468185312053,12.394351422798255
politeness,1633,12,9.883080742758466,12.394351422798255
communicated,1634,12,9.88369292520795,12.394351422798255
sounds,1635,12,9.884304733119354,12.394351422798255
consequently,1636,12,9.884916166950692,12.394351422798255
respects,1637,12,9.885527227159136,12.394351422798255
older,1638,12,9.886137914201015,12.394351422798255
names,1639,12,9.88674822853183,12.394351422798255
nephew,1640,12,9.887358170606245,12.394351422798255
wise,1641,12,9.887967740878091,12.394351422798255
troublesome,1642,12,9.888576939800373,12.394351422798255
agitated,1643,12,9.889185767825268,12.394351422798255
stir,1644,12,9.889794225404126,12.394351422798255
staid,1645,12,9.890402312987472,12.394351422798255
happiest,1646,12,9.891010031025015,12.394351422798255
recommended,1647,12,9.891617379965641,12.394351422798255
patty,1648,12,9.892224360257417,12.394351422798255
sensation,1649,12,9.8928309723476,12.394351422798255
save,1650,12,9.893437216682626,12.394351422798255
proposal,1651,12,9.89404309370813,12.394351422798255
principle,1652,12,9.894648603868923,12.394351422798255
delicate,1653,12,9.895253747609024,12.394351422798255
middle,1654,12,9.895858525371636,12.394351422798255
pleasures,1655,12,9.896462937599164,12.394351422798255
difficult,1656,12,9.897066984733206,12.394351422798255
watched,1657,12,9.897670667214562,12.394351422798255
recovering,1658,12,9.898273985483241,12.394351422798255
board,1659,12,9.898876939978445,12.394351422798255
various,1660,12,9.899479531138589,12.394351422798255
larkins,1661,12,9.900081759401296,12.394351422798255
continual,1662,12,9.900683625203394,12.394351422798255
moving,1663,12,9.901285128980929,12.394351422798255
twice,1664,12,9.901886271169154,12.394351422798255
resentment,1665,12,9.902487052202545,12.394351422798255
lodgings,1666,12,9.903087472514787,12.394351422798255
active,1667,12,9.903687532538795,12.394351422798255
overcome,1668,12,9.904287232706693,12.394351422798255
takes,1669,12,9.904886573449835,12.394351422798255
previous,1670,12,9.905485555198801,12.394351422798255
engagements,1671,12,9.906084178383393,12.394351422798255
reproach,1672,12,9.906682443432647,12.394351422798255
unwell,1673,12,9.907280350774824,12.394351422798255
depended,1674,12,9.907877900837422,12.394351422798255
sofa,1675,12,9.908475094047168,12.394351422798255
progress,1676,12,9.909071930830029,12.394351422798255
carried,1677,12,9.909668411611209,12.394351422798255
cheeks,1678,12,9.910264536815152,12.394351422798255
affectionate,1679,12,9.91086030686554,12.394351422798255
ran,1680,12,9.911455722185305,12.394351422798255
convenience,1681,11,9.825039406206987,12.394351422798255
address,1682,11,9.825634113331263,12.394351422798255
waited,1683,11,9.826228466989177,12.394351422798255
distressing,1684,11,9.826822467600643,12.394351422798255
simplicity,1685,11,9.827416115584832,12.394351422798255
frequent,1686,11,9.82800941136017,12.394351422798255
submitted,1687,11,9.828602355344339,12.394351422798255
distinguished,1688,11,9.829194947954273,12.394351422798255
later,1689,11,9.82978718960617,12.394351422798255
square,1690,11,9.83037908071549,12.394351422798255
speaks,1691,11,9.83097062169695,12.394351422798255
shewing,1692,11,9.831561812964539,12.394351422798255
visitor,1693,11,9.832152654931505,12.394351422798255
bloom,1694,11,9.83274314801037,12.394351422798255
dreadfully,1695,11,9.833333292612922,12.394351422798255
declined,1696,11,9.833923089150218,12.394351422798255
sixteen,1697,11,9.834512538032596,12.394351422798255
approach,1698,11,9.835101639669663,12.394351422798255
beloved,1699,11,9.835690394470303,12.394351422798255
ceremony,1700,11,9.836278802842678,12.394351422798255
blame,1701,11,9.836866865194231,12.394351422798255
improve,1702,11,9.83745458193169,12.394351422798255
miserable,1703,11,9.838041953461058,12.394351422798255
positively,1704,11,9.838628980187632,12.394351422798255
ignorant,1705,11,9.839215662515988,12.394351422798255
village,1706,11,9.839802000849994,12.394351422798255
morrow,1707,11,9.840387995592812,12.394351422798255
gay,1708,11,9.840973647146885,12.394351422798255
english,1709,11,9.841558955913962,12.394351422798255
shocked,1710,11,9.842143922295076,12.394351422798255
loves,1711,11,9.842728546690564,12.394351422798255
latter,1712,11,9.843312829500057,12.394351422798255
possession,1713,11,9.843896771122491,12.394351422798255
unreasonable,1714,11,9.844480371956095,12.394351422798255
born,1715,11,9.84506363239841,12.394351422798255
foolish,1716,11,9.845646552846278,12.394351422798255
died,1717,11,9.846229133695847,12.394351422798255
entreat,1718,11,9.846811375342572,12.394351422798255
brunswick,1719,11,9.84739327818122,12.394351422798255
alike,1720,11,9.847974842605868,12.394351422798255
unjust,1721,11,9.84855606900991,12.394351422798255
shop,1722,11,9.849136957786047,12.394351422798255
inclined,1723,11,9.8497175093263,12.394351422798255
composed,1724,11,9.85029772402201,12.394351422798255
partner,1725,11,9.85087760226383,12.394351422798255
emotion,1726,11,9.851457144441744,12.394351422798255
moreover,1727,11,9.852036350945049,12.394351422798255
cautious,1728,11,9.852615222162372,12.394351422798255
carteret,1729,11,9.85319375848166,12.394351422798255
effects,1730,11,9.853771960290196,12.394351422798255
pretence,1731,11,9.85434982797458,12.394351422798255
hesitation,1732,11,9.854927361920751,12.394351422798255
distinct,1733,11,9.855504562513977,12.394351422798255
winthrop,1734,11,9.856081430138858,12.394351422798255
escaped,1735,11,9.85665796517933,12.394351422798255
mutual,1736,11,9.857234168018666,12.394351422798255
raised,1737,11,9.857810039039476,12.394351422798255
plans,1738,11,9.858385578623707,12.394351422798255
fate,1739,11,9.858960787152654,12.394351422798255
learn,1740,11,9.859535665006945,12.394351422798255
abroad,1741,11,9.860110212566559,12.394351422798255
performance,1742,11,9.860684430210819,12.394351422798255
throat,1743,11,9.861258318318392,12.394351422798255
animation,1744,11,9.861831877267296,12.394351422798255
attempts,1745,11,9.862405107434897,12.394351422798255
independent,1746,11,9.862978009197919,12.394351422798255
recover,1747,11,9.863550582932428,12.394351422798255
trusted,1748,11,9.864122829013851,12.394351422798255
uneasiness,1749,11,9.864694747816973,12.394351422798255
shook,1750,11,9.86526633971593,12.394351422798255
probable,1751,11,9.865837605084222,12.394351422798255
reserved,1752,11,9.866408544294707,12.394351422798255
church,1753,11,9.866979157719605,12.394351422798255
grave,1754,11,9.867549445730498,12.394351422798255
dream,1755,11,9.868119408698337,12.394351422798255
apologies,1756,11,9.868689046993433,12.394351422798255
feels,1757,11,9.869258360985468,12.394351422798255
blessed,1758,11,9.869827351043494,12.394351422798255
cross,1759,11,9.87039601753593,12.394351422798255
charles's,1760,11,9.870964360830568,12.394351422798255
quitting,1761,11,9.871532381294577,12.394351422798255
neglect,1762,11,9.872100079294496,12.394351422798255
liking,1763,11,9.872667455196241,12.394351422798255
liberal,1764,11,9.873234509365107,12.394351422798255
prospects,1765,11,9.873801242165767,12.394351422798255
perceive,1766,11,9.874367653962276,12.394351422798255
quarrel,1767,11,9.874933745118067,12.394351422798255
hot,1768,11,9.875499515995958,12.394351422798255
quickly,1769,11,9.876064966958156,12.394351422798255
grandmama,1770,11,9.876630098366245,12.394351422798255
comfortably,1771,11,9.877194910581204,12.394351422798255
e,1772,11,9.877759403963397,12.394351422798255
rule,1773,11,9.878323578872578,12.394351422798255
cool,1774,11,9.878887435667895,12.394351422798255
occasionally,1775,11,9.879450974707886,12.394351422798255
syllable,1776,11,9.880014196350485,12.394351422798255
coolly,1777,11,9.880577100953023,12.394351422798255
conceal,1778,11,9.88113968887222,12.394351422798255
employ,1779,11,9.881701960464206,12.394351422798255
bless,1780,11,9.8822639160845,12.394351422798255
sweetness,1781,10,9.787515376283707,12.394351422798255
desire,1782,10,9.788076701024801,12.394351422798255
bore,1783,10,9.788637710857186,12.394351422798255
space,1784,10,9.789198406134,12.394351422798255
calm,1785,10,9.789758787207784,12.394351422798255
apology,1786,10,9.79031885443049,12.394351422798255
amusing,1787,10,9.790878608153474,12.394351422798255
scene,1788,10,9.791438048727505,12.394351422798255
grown,1789,10,9.791997176502765,12.394351422798255
objects,1790,10,9.792555991828847,12.394351422798255
hurrying,1791,10,9.793114495054757,12.394351422798255
indignation,1792,10,9.793672686528922,12.394351422798255
writes,1793,10,9.794230566599179,12.394351422798255
heavy,1794,10,9.794788135612787,12.394351422798255
calmness,1795,10,9.795345393916424,12.394351422798255
distressed,1796,10,9.795902341856191,12.394351422798255
weak,1797,10,9.796458979777604,12.394351422798255
soft,1798,10,9.79701530802561,12.394351422798255
included,1799,10,9.79757132694458,12.394351422798255
invitations,1800,10,9.798127036878302,12.394351422798255
sinking,1801,10,9.798682438170001,12.394351422798255
fetch,1802,10,9.799237531162328,12.394351422798255
cheerfully,1803,10,9.799792316197363,12.394351422798255
horse,1804,10,9.800346793616615,12.394351422798255
parcel,1805,10,9.800900963761027,12.394351422798255
unworthy,1806,10,9.801454826970977,12.394351422798255
parlour,1807,10,9.802008383586275,12.394351422798255
exertions,1808,10,9.802561633946167,12.394351422798255
afforded,1809,10,9.80311457838934,12.394351422798255
entire,1810,10,9.803667217253917,12.394351422798255
strongest,1811,10,9.804219550877459,12.394351422798255
roused,1812,10,9.80477157959697,12.394351422798255
sufficiently,1813,10,9.805323303748898,12.394351422798255
preparing,1814,10,9.805874723669127,12.394351422798255
benefit,1815,10,9.806425839692997,12.394351422798255
preference,1816,10,9.806976652155285,12.394351422798255
female,1817,10,9.807527161390217,12.394351422798255
turns,1818,10,9.80807736773147,12.394351422798255
discovery,1819,10,9.808627271512169,12.394351422798255
alarmed,1820,10,9.809176873064887,12.394351422798255
alarming,1821,10,9.809726172721653,12.394351422798255
water,1822,10,9.810275170813949,12.394351422798255
warmest,1823,10,9.810823867672708,12.394351422798255
good-humoured,1824,10,9.811372263628323,12.394351422798255
season,1825,10,9.811920359010637,12.394351422798255
rise,1826,10,9.81246815414896,12.394351422798255
hitherto,1827,10,9.813015649372053,12.394351422798255
formerly,1828,10,9.813562845008141,12.394351422798255
falling,1829,10,9.814109741384911,12.394351422798255
unwilling,1830,10,9.814656338829513,12.394351422798255
youngest,1831,10,9.815202637668557,12.394351422798255
doubts,1832,10,9.815748638228122,12.394351422798255
remembered,1833,10,9.816294340833752,12.394351422798255
pressed,1834,10,9.816839745810455,12.394351422798255
midst,1835,10,9.817384853482716,12.394351422798255
mad,1836,10,9.817929664174482,12.394351422798255
remaining,1837,10,9.818474178209172,12.394351422798255
windows,1838,10,9.819018395909678,12.394351422798255
previously,1839,10,9.819562317598367,12.394351422798255
seek,1840,10,9.820105943597078,12.394351422798255
continuing,1841,10,9.820649274227124,12.394351422798255
missed,1842,10,9.821192309809298,12.394351422798255
resources,1843,10,9.821735050663868,12.394351422798255
longed,1844,10,9.822277497110585,12.394351422798255
apparently,1845,10,9.822819649468673,12.394351422798255
supplied,1846,10,9.823361508056843,12.394351422798255
restored,1847,10,9.823903073193286,12.394351422798255
meetings,1848,10,9.824444345195674,12.394351422798255
throw,1849,10,9.82498532438117,12.394351422798255
amuse,1850,10,9.825526011066415,12.394351422798255
goodness,1851,10,9.826066405567543,12.394351422798255
thanks,1852,10,9.82660650820017,12.394351422798255
carrying,1853,10,9.827146319279406,12.394351422798255
recollections,1854,10,9.827685839119846,12.394351422798255
forbearance,1855,10,9.82822506803558,12.394351422798255
furniture,1856,10,9.828764006340192,12.394351422798255
cease,1857,10,9.829302654346751,12.394351422798255
across,1858,10,9.82984101236783,12.394351422798255
anxiously,1859,10,9.83037908071549,12.394351422798255
